,match_id,team_id,possession_full_match,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
6984,10809,9885,47,6,5,1,2,1,1
6985,10809,9857,53,4,1,3,1,0,1
6986,10812,8564,57,3,2,1,4,2,2
6987,10812,9976,43,2,1,1,2,2,0
6988,10815,9882,59,5,4,1,4,2,2
6989,10815,8636,41,5,2,3,0,0,0
6990,10817,8524,38,6,2,4,3,2,1
6991,10817,8564,62,4,2,2,2,0,2
6992,10821,8543,55,5,2,3,2,2,0
6993,10821,8535,45,9,1,8,0,0,0
6994,10822,8600,48,11,6,5,1,0,1
6995,10822,8636,52,7,5,2,0,0,0
6996,10824,9875,56,5,3,2,1,0,1
6997,10824,8686,44,6,4,2,0,0,0
6998,10829,8636,52,5,2,3,3,2,1
6999,10829,10233,48,6,5,1,0,0,0
7000,10833,8686,43,6,2,4,1,1,0
7001,10833,8564,57,2,0,2,3,1,2
7002,10840,8564,63,8,2,6,1,1,0
7003,10840,8533,37,4,2,2,4,1,3
7004,10841,8535,48,4,3,1,1,0,1
7005,10841,9875,52,4,2,2,0,0,0
7006,10842,8636,55,7,3,4,4,2,2
7007,10842,8530,45,3,2,1,1,1,0
7008,10846,8551,46,7,6,1,4,3,1
7009,10846,9885,54,4,2,2,0,0,0
7010,10854,9875,38,7,4,3,3,2,1
7011,10854,8564,62,7,1,6,1,0,1
7012,10856,8600,57,5,1,4,5,2,3
7013,10856,8686,43,6,3,3,4,2,2
7014,10860,10233,54,6,2,4,5,2,3
7015,10860,9875,46,6,3,3,0,0,0
7016,10861,10167,40,2,2,0,2,1,1
7017,10861,8636,60,14,6,8,3,0,3
7018,10862,9885,45,7,3,4,2,0,2
7019,10862,8543,55,6,4,2,0,0,0
7020,10871,8537,39,6,4,2,1,1,0
7021,10871,8636,61,4,4,0,2,0,2
7022,10874,8686,55,8,6,2,1,1,0
7023,10874,9857,45,4,2,2,1,0,1
7024,10877,9885,46,5,2,3,1,1,0
7025,10877,8524,54,5,3,2,0,0,0
7026,10879,9857,53,4,2,2,2,1,1
7027,10879,8540,47,1,0,1,1,0,1
7028,10883,8686,38,7,3,4,1,1,0
7029,10883,8636,62,6,1,5,2,0,2
7030,10885,10167,56,3,2,1,1,1,0
7031,10885,8533,44,3,3,0,3,2,1
7032,10887,8636,65,7,6,1,1,0,1
7033,10887,9857,35,2,0,2,0,0,0
7034,10891,8529,42,5,0,5,2,2,0
7035,10891,8564,58,1,0,1,0,0,0
7036,10897,8686,54,2,1,1,5,3,2
7037,10897,8524,46,4,1,3,4,1,3
7038,10899,9885,52,8,6,2,3,2,1
7039,10899,8529,48,1,1,0,1,1,0
7040,10900,8530,42,4,3,1,2,1,1
7041,10900,8564,58,4,2,2,5,2,3
7042,10903,8636,61,4,4,0,1,1,0
7043,10903,8535,39,4,3,1,2,0,2
7044,10908,8535,57,5,3,2,2,0,2
7045,10908,8524,43,8,4,4,0,0,0
7046,10909,10233,49,9,4,5,3,1,2
7047,10909,10167,51,12,2,10,1,1,0
7048,10911,8533,49,5,4,1,2,1,1
7049,10911,8537,51,2,0,2,1,1,0
7050,10912,9882,54,5,3,2,3,1,2
7051,10912,8564,46,1,0,1,0,0,0
7052,10914,8540,54,11,3,8,1,0,1
7053,10914,8529,46,6,4,2,0,0,0
7054,10915,8543,47,7,2,5,2,1,1
7055,10915,8686,53,7,1,6,1,0,1
7056,10917,8636,53,9,5,4,1,0,1
7057,10917,8524,47,2,0,2,0,0,0
7058,10922,8543,43,3,2,1,1,1,0
7059,10922,10233,57,5,2,3,3,3,0
7060,10923,8540,40,8,2,6,2,1,1
7061,10923,8564,60,6,5,1,0,0,0
7062,10925,8686,58,12,5,7,3,2,1
7063,10925,9882,42,1,1,0,1,0,1
7064,10928,8535,40,4,2,2,4,2,2
7065,10928,8564,60,5,4,1,0,0,0
7066,10930,8636,57,10,8,2,2,0,2
7067,10930,8543,43,5,3,2,0,0,0
7068,10931,8530,37,4,2,2,2,1,1
7069,10931,9885,63,4,3,1,0,0,0
7070,10939,8686,53,11,3,8,3,1,2
7071,10939,8529,47,2,0,2,2,0,2
7072,10941,8636,70,7,2,5,1,1,0
7073,10941,8533,30,2,1,1,0,0,0
7074,10943,10233,42,9,3,6,1,1,0
7075,10943,8564,58,5,2,3,1,0,1
7076,10944,9885,55,3,2,1,2,0,2
7077,10944,10167,45,1,0,1,0,0,0
7078,10945,9882,41,1,1,0,3,1,2
7079,10945,8540,59,4,1,3,1,0,1
7080,10947,8529,56,7,3,4,3,1,2
7081,10947,9857,44,2,2,0,1,0,1
7082,10950,8636,72,6,3,3,1,0,1
7083,10950,8551,28,2,1,1,3,0,3
7084,10951,8564,60,3,2,1,1,1,0
7085,10951,9885,40,9,4,5,0,0,0
7086,10953,9882,42,6,6,0,1,1,0
7087,10953,9875,58,6,4,2,2,1,1
7088,10954,8524,47,12,5,7,4,2,2
7089,10954,8540,53,11,2,9,0,0,0
7090,10956,8600,39,8,3,5,2,0,2
7091,10956,8543,61,11,4,7,0,0,0
7092,10958,8636,58,7,4,3,1,1,0
7093,10958,8529,42,7,2,5,2,0,2
7094,10961,8537,48,9,7,2,3,1,2
7095,10961,9885,52,4,1,3,0,0,0
7096,10965,8535,47,3,1,2,2,1,1
7097,10965,8686,53,8,3,5,2,1,1
7098,10970,9882,43,3,3,0,2,1,1
7099,10970,8535,57,10,6,4,2,1,1
7100,10972,8636,56,5,4,1,1,1,0
7101,10972,9875,44,4,3,1,0,0,0
7102,10980,8543,58,15,8,7,1,1,0
7103,10980,8540,42,1,0,1,2,1,1
7104,10982,9976,43,7,2,5,4,2,2
7105,10982,8564,57,7,1,6,1,0,1
7106,10991,8543,42,11,5,6,2,1,1
7107,10991,8535,58,11,5,6,1,1,0
7108,10992,8636,56,10,5,5,2,1,1
7109,10992,8600,44,5,1,4,0,0,0
7110,10994,8686,48,7,5,2,1,1,0
7111,10994,9875,52,2,1,1,1,1,0
7112,10999,8636,47,2,1,1,1,1,0
7113,10999,10233,53,5,0,5,0,0,0
7114,11000,9885,57,8,2,6,5,3,2
7115,11000,8535,43,8,3,5,1,0,1
7116,11003,8686,40,12,6,6,2,1,1
7117,11003,8564,60,6,2,4,0,0,0
7118,11011,9875,44,6,4,2,2,1,1
7119,11011,8535,56,9,4,5,0,0,0
7120,11012,8636,62,3,2,1,3,2,1
7121,11012,8530,38,5,1,4,2,2,0
7122,11014,8537,38,2,2,0,2,2,0
7123,11014,8686,62,9,5,4,4,2,2
7124,11017,8636,66,18,6,12,3,1,2
7125,11017,9857,34,5,3,2,0,0,0
7126,11018,9885,44,7,5,2,2,1,1
7127,11018,9976,56,9,1,8,0,0,0
7128,11031,8543,54,4,1,3,7,3,4
7129,11031,8686,46,6,3,3,0,0,0
7130,11032,9880,46,4,3,1,3,2,1
7131,11032,9885,54,10,5,5,0,0,0
7132,11034,8533,48,6,4,2,1,1,0
7133,11034,8535,52,12,8,4,2,2,0
7134,11037,8540,45,9,6,3,1,1,0
7135,11037,8564,55,3,3,0,2,2,0
7136,11038,9888,38,3,1,2,3,1,2
7137,11038,8636,62,4,2,2,0,0,0
7138,11039,10167,63,7,3,4,1,1,0
7139,11039,9882,37,2,0,2,1,0,1
7140,11040,8686,59,7,3,4,2,1,1
7141,11040,8535,41,3,3,0,0,0,0
7142,11049,9885,35,7,1,6,1,1,0
7143,11049,8686,65,6,4,2,1,0,1
7144,11050,8564,42,1,1,0,2,2,0
7145,11050,8636,58,3,0,3,1,0,1
7146,11061,8533,37,5,2,3,4,1,3
7147,11061,8636,63,8,3,5,0,0,0
7148,11065,9875,43,9,6,3,4,2,2
7149,11065,9857,57,4,1,3,1,1,0
7150,11067,10167,42,7,3,4,2,0,2
7151,11067,8636,58,2,1,1,0,0,0
7152,11068,8533,45,4,1,3,2,1,1
7153,11068,9857,55,8,2,6,1,1,0
7154,11070,8564,58,15,7,8,5,2,3
7155,11070,9882,42,3,0,3,2,1,1
7156,11072,8686,60,10,7,3,1,0,1
7157,11072,8540,40,6,3,3,1,0,1
7158,11074,8530,38,5,3,2,1,1,0
7159,11074,8543,62,10,4,6,2,0,2
7160,11075,8535,37,5,3,2,2,2,0
7161,11075,9885,63,11,7,4,0,0,0
7162,11077,9885,53,4,1,3,3,1,2
7163,11077,8530,47,3,0,3,1,1,0
7164,11079,8564,65,7,5,2,1,1,0
7165,11079,9858,35,2,1,1,2,0,2
7166,11080,10167,53,5,5,0,2,1,1
7167,11080,8600,47,6,2,4,2,0,2
7168,11089,9882,61,7,3,4,2,2,0
7169,11089,9858,39,3,2,1,2,0,2
7170,11090,8600,60,4,2,2,2,1,1
7171,11090,8535,40,2,1,1,0,0,0
7172,11093,8636,58,6,4,2,2,2,0
7173,11093,9880,42,1,0,1,0,0,0
7174,11095,8540,53,9,4,5,1,1,0
7175,11095,10167,47,4,1,3,1,0,1
7176,11096,8686,52,9,2,7,3,0,3
7177,11096,9976,48,3,1,2,0,0,0
7178,11098,8529,57,1,1,0,2,1,1
7179,11098,9880,43,3,0,3,0,0,0
7180,11099,9976,40,3,1,2,2,1,1
7181,11099,8540,60,8,2,6,1,0,1
7182,11100,8535,45,9,5,4,1,1,0
7183,11100,8636,55,7,3,4,2,1,1
7184,11101,8543,49,10,7,3,3,3,0
7185,11101,8600,51,3,0,3,4,1,3
7186,11103,8533,52,6,2,4,3,2,1
7187,11103,9885,48,3,1,2,1,0,1
7188,11107,8543,52,8,7,1,1,1,0
7189,11107,10233,48,10,4,6,1,0,1
7190,11108,8540,58,3,1,2,1,0,1
7191,11108,9882,42,5,2,3,0,0,0
7192,11113,8564,53,6,1,5,2,2,0
7193,11113,8529,47,5,3,2,0,0,0
7194,11114,9857,48,5,2,3,2,1,1
7195,11114,8535,52,4,2,2,2,2,0
7196,11115,8686,62,10,4,6,1,0,1
7197,11115,8530,38,5,4,1,1,0,1
7198,11121,9885,51,6,3,3,1,1,0
7199,11121,9875,49,4,3,1,2,0,2
7200,11123,9888,42,7,3,4,3,2,1
7201,11123,8543,58,7,1,6,2,0,2
7202,11124,8564,62,9,3,6,2,1,1
7203,11124,8600,38,0,0,0,2,0,2
7204,11125,8533,47,7,4,3,1,1,0
7205,11125,8540,53,8,5,3,1,0,1
7206,11127,9875,51,6,2,4,3,2,1
7207,11127,9976,49,6,1,5,0,0,0
7208,11128,8535,53,6,2,4,1,1,0
7209,11128,9888,47,4,1,3,2,1,1
7210,11129,8543,52,6,4,2,1,1,0
7211,11129,9857,48,4,2,2,0,0,0
7212,11130,9885,54,10,4,6,1,0,1
7213,11130,9882,46,4,3,1,1,0,1
7214,11131,8636,63,6,5,1,3,3,0
7215,11131,8600,37,7,5,2,1,0,1
7216,11137,9885,53,5,3,2,3,2,1
7217,11137,9976,47,3,2,1,1,0,1
7218,11139,9875,52,6,2,4,3,1,2
7219,11139,8535,48,3,2,1,1,0,1
7220,11144,9888,38,3,1,2,1,1,0
7221,11144,8564,62,6,1,5,1,0,1
7222,11145,8529,45,8,2,6,3,2,1
7223,11145,8540,55,1,1,0,2,1,1
7224,11153,8530,48,8,3,5,2,1,1
7225,11153,10167,52,1,1,0,1,0,1
7226,11154,9888,35,5,2,3,3,1,2
7227,11154,8535,65,10,4,6,3,1,2
7228,11159,8600,47,4,1,3,1,1,0
7229,11159,9885,53,6,4,2,0,0,0
7230,11160,10233,44,6,6,0,1,1,0
7231,11160,10167,56,6,2,4,1,0,1
7232,11161,8636,58,12,9,3,2,0,2
7233,11161,8540,42,5,0,5,0,0,0
7234,11162,8564,48,6,3,3,2,1,1
7235,11162,8530,52,5,1,4,1,0,1
7236,11163,9858,53,5,2,3,1,1,0
7237,11163,8533,47,3,1,2,0,0,0
7238,11164,8535,54,5,3,2,2,1,1
7239,11164,8543,46,10,5,5,0,0,0
7240,11167,8543,43,6,4,2,2,1,1
7241,11167,8564,57,9,3,6,0,0,0
7242,11172,9976,47,5,1,4,1,0,1
7243,11172,8636,53,6,2,4,0,0,0
7244,11174,8535,46,7,4,3,2,0,2
7245,11174,10233,54,5,4,1,0,0,0
7246,11175,9885,60,9,3,6,1,1,0
7247,11175,8540,40,1,0,1,1,0,1
7248,11177,8529,47,5,2,3,2,1,1
7249,11177,9885,53,6,4,2,1,0,1
7250,11181,9857,53,5,2,3,1,0,1
7251,11181,8530,47,4,2,2,0,0,0
7252,11188,9885,35,3,3,0,2,1,1
7253,11188,8636,65,5,0,5,1,1,0
7254,11200,9875,68,9,4,5,2,1,1
7255,11200,8530,32,4,0,4,0,0,0
7256,11201,8535,61,5,1,4,1,1,0
7257,11201,9882,39,2,1,1,2,1,1
7258,11207,8530,51,8,4,4,3,2,1
7259,11207,10233,49,3,3,0,1,0,1
7260,11208,8686,55,5,1,4,1,0,1
7261,11208,10167,45,2,1,1,2,0,2
7262,11210,9882,38,9,7,2,1,1,0
7263,11210,8636,62,8,5,3,2,1,1
7264,11214,9885,57,10,5,5,5,2,3
7265,11214,9857,43,0,0,0,1,0,1
7266,11215,8600,54,8,7,1,2,1,1
7267,11215,8540,46,5,3,2,3,1,2
7268,11217,9888,39,2,1,1,2,1,1
7269,11217,8686,61,1,0,1,0,0,0
7270,11221,8540,62,5,4,1,1,0,1
7271,11221,8543,38,1,0,1,0,0,0
7272,11222,9882,59,4,1,3,4,2,2
7273,11222,9880,41,2,0,2,1,1,0
7274,11225,9875,66,7,5,2,2,1,1
7275,11225,9858,34,4,1,3,1,0,1
7276,11226,9976,40,6,4,2,1,1,0
7277,11226,8600,60,9,3,6,1,1,0
7278,11229,9882,43,1,0,1,3,1,2
7279,11229,8530,57,7,0,7,1,0,1
7280,11230,9880,55,7,2,5,1,1,0
7281,11230,9885,45,3,1,2,1,1,0
7282,11232,8543,49,1,1,0,3,2,1
7283,11232,8686,51,5,2,3,4,2,2
7284,11234,9976,28,3,2,1,3,2,1
7285,11234,8564,72,12,2,10,1,0,1
7286,11236,9858,41,7,2,5,2,2,0
7287,11236,8636,59,6,3,3,1,0,1
7288,11237,9885,53,8,5,3,1,1,0
7289,11237,8600,47,5,2,3,2,2,0
7290,11238,9875,54,5,2,3,2,1,1
7291,11238,9882,46,3,2,1,0,0,0
7292,11241,8636,59,7,6,1,1,1,0
7293,11241,8540,41,4,1,3,1,1,0
7294,11247,9875,57,5,2,3,3,0,3
7295,11247,8529,43,4,0,4,0,0,0
7296,11248,8535,45,3,2,1,1,1,0
7297,11248,8686,55,6,2,4,2,1,1
7298,11251,8540,37,6,2,4,1,1,0
7299,11251,8564,63,7,1,6,1,1,0
7300,11253,8636,69,6,4,2,2,0,2
7301,11253,9888,31,4,2,2,0,0,0
7302,11257,9875,59,6,2,4,2,1,1
7303,11257,8543,41,2,1,1,1,0,1
7304,11260,8686,56,8,6,2,1,0,1
7305,11260,9885,44,7,3,4,0,0,0
7306,11261,8564,56,11,5,6,1,0,1
7307,11261,8636,44,7,5,2,0,0,0
7308,11265,9858,45,14,7,7,2,1,1
7309,11265,9857,55,6,1,5,1,0,1
7310,11267,8600,44,6,4,2,1,0,1
7311,11267,8686,56,3,2,1,1,0,1
7312,11269,8543,56,4,3,1,3,1,2
7313,11269,10167,44,6,3,3,0,0,0
7314,11272,10233,37,3,1,2,1,0,1
7315,11272,9885,63,10,4,6,0,0,0
7316,11274,8636,55,7,3,4,1,1,0
7317,11274,8533,45,2,1,1,2,0,2
7318,11277,8535,47,9,6,3,1,0,1
7319,11277,9885,53,3,0,3,0,0,0
7320,11288,8543,55,6,4,2,2,1,1
7321,11288,8636,45,3,1,2,0,0,0
7322,11291,9875,53,4,2,2,4,1,3
7323,11291,8540,47,5,4,1,0,0,0
7324,11295,8686,55,9,2,7,1,1,0
7325,11295,8533,45,3,1,2,1,0,1
7326,11300,8540,67,7,5,2,3,1,2
7327,11300,10167,33,1,0,1,1,1,0
7328,11301,9882,58,7,2,5,2,0,2
7329,11301,9858,42,2,1,1,2,0,2
7330,11303,8686,45,5,1,4,2,0,2
7331,11303,9976,55,0,0,0,0,0,0
7332,11304,8543,60,5,4,1,1,1,0
7333,11304,9885,40,2,1,1,1,0,1
7334,11309,8600,38,5,3,2,1,0,1
7335,11309,8543,62,7,2,5,0,0,0
7336,11311,10167,49,4,4,0,2,0,2
7337,11311,9857,51,5,3,2,0,0,0
7338,11317,8535,60,6,5,1,1,0,1
7339,11317,9857,40,3,1,2,2,0,2
7340,11320,9875,45,6,4,2,2,1,1
7341,11320,8636,55,2,1,1,0,0,0
7342,11322,8530,56,8,4,4,4,2,2
7343,11322,8686,44,2,1,1,1,1,0
7344,11324,9882,48,10,2,8,2,0,2
7345,11324,8540,52,6,1,5,0,0,0
7346,11325,10167,53,6,6,0,1,0,1
7347,11325,9885,47,5,1,4,1,0,1
7348,11329,8543,54,8,4,4,2,1,1
7349,11329,9888,46,7,3,4,0,0,0
7350,11333,8600,37,7,1,6,2,2,0
7351,11333,8564,63,5,1,4,0,0,0
7352,11339,8564,57,4,2,2,2,1,1
7353,11339,8543,43,6,2,4,0,0,0
7354,11344,9882,47,5,2,3,1,1,0
7355,11344,8529,53,4,2,2,0,0,0
7356,11347,8600,45,6,2,4,2,1,1
7357,11347,9882,55,2,1,1,0,0,0
7358,11348,8636,56,10,6,4,4,3,1
7359,11348,8686,44,7,5,2,3,0,3
7360,11351,9885,53,4,3,1,1,1,0
7361,11351,8529,47,3,1,2,0,0,0
7362,11352,8535,59,11,6,5,4,1,3
7363,11352,10167,41,3,1,2,1,0,1
7364,11353,8543,58,4,3,1,2,1,1
7365,11353,8533,42,1,1,0,1,0,1
7366,11354,9875,65,10,7,3,1,1,0
7367,11354,9880,35,5,1,4,0,0,0
7368,11357,8530,60,4,3,1,1,1,0
7369,11357,9888,40,3,3,0,1,0,1
7370,11358,9875,39,10,5,5,1,0,1
7371,11358,8686,61,11,5,6,0,0,0
7372,11360,8600,66,9,5,4,2,1,1
7373,11360,9880,34,0,0,0,3,0,3
7374,11362,9885,38,11,4,7,1,0,1
7375,11362,8636,62,10,7,3,0,0,0
7376,11364,8535,53,10,4,6,1,0,1
7377,11364,8540,47,8,2,6,1,0,1
7378,11366,9857,57,8,4,4,1,0,1
7379,11366,9882,43,5,4,1,0,0,0
7380,11367,8564,56,9,5,4,1,0,1
7381,11367,8533,44,8,5,3,0,0,0
7382,11368,8540,52,8,2,6,4,3,1
7383,11368,9857,48,2,1,1,0,0,0
7384,11369,8686,44,4,3,1,3,1,2
7385,11369,10233,56,5,0,5,0,0,0
7386,11370,8535,46,2,2,0,2,1,1
7387,11370,9882,54,5,4,1,2,0,2
7388,11374,8636,55,7,3,4,1,0,1
7389,11374,8529,45,3,0,3,0,0,0
7390,11376,9976,58,6,3,3,1,0,1
7391,11376,8543,42,1,0,1,1,0,1
7392,11377,8564,59,8,2,6,2,2,0
7393,11377,9875,41,4,3,1,1,0,1
7394,11378,10167,49,2,1,1,1,0,1
7395,11378,8686,51,2,1,1,0,0,0
7396,11382,8543,56,7,4,3,2,1,1
7397,11382,8529,44,4,1,3,1,1,0
7398,11387,9888,48,7,4,3,1,1,0
7399,11387,8686,52,12,8,4,1,0,1
7400,11389,8540,60,16,5,11,3,2,1
7401,11389,8543,40,5,1,4,1,0,1
7402,11390,8564,63,11,6,5,1,1,0
7403,11390,9885,37,5,4,1,1,0,1
7404,11391,10233,44,7,4,3,1,1,0
7405,11391,8636,56,4,3,1,2,1,1
7406,11392,9882,46,5,1,4,1,1,0
7407,11392,9880,54,7,4,3,0,0,0
7408,11402,9875,54,9,4,5,2,1,1
7409,11402,10233,46,6,2,4,1,0,1
7410,11406,9885,53,10,8,2,4,2,2
7411,11406,8600,47,6,1,5,1,0,1
7412,11415,8533,52,4,3,1,2,0,2
7413,11415,8551,48,4,1,3,2,0,2
7414,11416,8600,47,6,3,3,2,1,1
7415,11416,8540,53,8,2,6,0,0,0
7416,11419,8535,60,3,2,1,3,1,2
7417,11419,8533,40,2,2,0,3,2,1
7418,11420,8636,56,10,5,5,1,0,1
7419,11420,10233,44,2,0,2,1,0,1
7420,11424,8686,67,12,4,8,4,3,1
7421,11424,6269,33,3,1,2,0,0,0
7422,11427,9880,46,3,2,1,2,2,0
7423,11427,9857,54,8,3,5,3,1,2
7424,11428,8564,68,6,2,4,1,1,0
7425,11428,8535,32,2,0,2,0,0,0
7426,11432,8540,40,3,2,1,2,1,1
7427,11432,9885,60,4,2,2,0,0,0
7428,11435,8686,68,8,4,4,1,0,1
7429,11435,9888,32,1,1,0,1,0,1
7430,11440,9885,54,5,3,2,4,1,3
7431,11440,8543,46,11,4,7,0,0,0
7432,11444,8535,59,10,6,4,4,3,1
7433,11444,8540,41,3,2,1,0,0,0
7434,11445,8636,66,4,2,2,1,0,1
7435,11445,8551,34,2,0,2,0,0,0
7436,11451,10233,28,5,4,1,2,1,1
7437,11451,8564,72,8,4,4,4,2,2
7438,11452,9885,74,15,9,6,1,1,0
7439,11452,9880,26,1,0,1,1,0,1
7440,11454,9875,47,6,3,3,3,1,2
7441,11454,9888,53,4,4,0,2,1,1
7442,11455,10167,47,9,4,5,2,2,0
7443,11455,8540,53,2,1,1,2,2,0
7444,11456,8600,43,7,3,4,1,1,0
7445,11456,8636,57,2,2,0,3,1,2
7446,11463,8540,62,7,4,3,4,1,3
7447,11463,9880,38,7,4,3,1,0,1
7448,11468,9880,40,7,3,4,2,2,0
7449,11468,8636,60,3,1,2,3,0,3
7450,11470,8524,59,4,2,2,5,1,4
7451,11470,8535,41,5,1,4,1,0,1
7452,11472,9885,66,13,10,3,2,2,0
7453,11472,6269,34,8,4,4,3,2,1
7454,11473,8600,47,2,1,1,2,0,2
7455,11473,8543,53,11,2,9,0,0,0
7456,11474,8564,64,5,3,2,2,2,0
7457,11474,8551,36,3,1,2,2,1,1
7458,11480,8636,55,2,1,1,1,0,1
7459,11480,10167,45,3,1,2,0,0,0
7460,11485,8543,52,8,5,3,3,2,1
7461,11485,8551,48,4,1,3,2,1,1
7462,11486,9880,40,4,3,1,3,2,1
7463,11486,8600,60,5,3,2,0,0,0
7464,11487,8686,66,5,2,3,1,0,1
7465,11487,8530,34,3,1,2,1,0,1
7466,11494,8564,66,7,4,3,1,0,1
7467,11494,8636,34,6,3,3,0,0,0
7468,11497,8524,37,6,3,3,4,3,1
7469,11497,9885,63,7,4,3,2,1,1
7470,11502,8564,61,11,9,2,3,1,2
7471,11502,6269,39,2,0,2,2,0,2
7472,11504,8686,75,10,5,5,2,0,2
7473,11504,9880,25,4,1,3,1,0,1
7474,11508,9880,44,6,5,1,1,0,1
7475,11508,9875,56,9,4,5,1,0,1
7476,11510,8535,51,5,1,4,1,0,1
7477,11510,9857,49,5,2,3,0,0,0
7478,11512,9885,65,5,1,4,4,0,4
7479,11512,10167,35,2,0,2,3,0,3
7480,11520,8636,64,13,7,6,4,3,1
7481,11520,9888,36,3,2,1,1,1,0
7482,11527,8530,44,4,2,2,3,1,2
7483,11527,8551,56,11,3,8,3,0,3
7484,11529,8533,47,5,4,1,1,1,0
7485,11529,6269,53,7,6,1,3,2,1
7486,11532,9885,63,8,4,4,2,1,1
7487,11532,10167,37,3,1,2,1,0,1
7488,11536,8686,53,9,4,5,2,0,2
7489,11536,8529,47,2,1,1,2,0,2
7490,11540,8686,65,3,2,1,3,2,1
7491,11540,8636,35,3,1,2,4,1,3
7492,11541,8543,51,5,3,2,2,2,0
7493,11541,10233,49,2,0,2,2,1,1
7494,11544,9885,71,13,3,10,2,1,1
7495,11544,8551,29,3,1,2,2,0,2
7496,11547,8533,47,3,2,1,3,2,1
7497,11547,9875,53,5,0,5,0,0,0
7498,11551,8636,70,13,5,8,2,1,1
7499,11551,6269,30,5,3,2,1,0,1
7500,11553,8686,74,5,3,2,2,1,1
7501,11553,8551,26,3,1,2,1,0,1
7502,11555,8636,56,8,3,5,1,0,1
7503,11555,9857,44,3,1,2,1,0,1
7504,11557,8530,36,5,4,1,1,0,1
7505,11557,9885,64,17,9,8,1,0,1
7506,11563,9888,52,3,3,0,2,2,0
7507,11563,8551,48,7,3,4,4,2,2
7508,11566,9875,49,3,2,1,3,2,1
7509,11566,8636,51,2,0,2,0,0,0
7510,11572,8686,68,4,4,0,1,0,1
7511,11572,8524,32,0,0,0,0,0,0
7512,11575,8564,63,8,4,4,3,3,0
7513,11575,8540,37,7,4,3,2,1,1
7514,11576,10167,57,12,3,9,2,0,2
7515,11576,9875,43,1,0,1,1,0,1
7516,11577,8529,46,4,3,1,1,0,1
7517,11577,9875,54,3,2,1,1,0,1
7518,11584,9885,72,6,3,3,2,2,0
7519,11584,8535,28,3,0,3,2,0,2
7520,11587,9875,65,10,3,7,2,1,1
7521,11587,8600,35,1,1,0,0,0,0
7522,11590,9857,49,7,6,1,2,1,1
7523,11590,8524,51,10,7,3,1,1,0
7524,11596,8686,52,6,3,3,2,1,1
7525,11596,8564,48,9,6,3,2,1,1
7526,11598,8540,42,4,2,2,2,1,1
7527,11598,8600,58,10,5,5,1,0,1
7528,11599,8540,55,2,1,1,2,1,1
7529,11599,8524,45,1,0,1,0,0,0
7530,11601,8529,54,7,3,4,1,1,0
7531,11601,6269,46,4,2,2,3,0,3
7532,11604,10233,52,2,1,1,4,4,0
7533,11604,8543,48,2,0,2,0,0,0
7534,11605,9875,45,3,2,1,1,1,0
7535,11605,8564,55,6,2,4,1,0,1
7536,11607,9885,60,7,2,5,2,1,1
7537,11607,8551,40,4,2,2,7,1,6
7538,11608,8600,42,5,3,2,3,2,1
7539,11608,8535,58,5,3,2,1,0,1
7540,11609,10233,49,8,6,2,2,2,0
7541,11609,8636,51,7,3,4,0,0,0
7542,11610,10167,51,7,3,4,1,0,1
7543,11610,8543,49,2,1,1,2,0,2
7544,11612,8686,65,8,2,6,1,0,1
7545,11612,6269,35,8,1,7,0,0,0
7546,11617,8564,63,7,1,6,1,1,0
7547,11617,8535,37,3,1,2,1,0,1
7548,11620,9885,65,9,5,4,1,0,1
7549,11620,8540,35,2,1,1,0,0,0
7550,11621,9875,58,2,1,1,1,0,1
7551,11621,8543,42,3,0,3,0,0,0
7552,11628,9885,72,11,8,3,2,1,1
7553,11628,8543,28,5,4,1,0,0,0
7554,11636,8530,51,8,3,5,1,1,0
7555,11636,8529,49,6,2,4,0,0,0
7556,11637,8533,44,3,2,1,1,1,0
7557,11637,8524,56,5,4,1,3,0,3
7558,11638,8686,65,7,2,5,2,1,1
7559,11638,8535,35,5,4,1,0,0,0
7560,11639,8564,66,11,4,7,1,1,0
7561,11639,10233,34,2,1,1,2,0,2
7562,11640,8600,51,8,3,5,1,0,1
7563,11640,8636,49,3,2,1,0,0,0
7564,11641,9885,72,11,5,6,1,0,1
7565,11641,9880,28,4,3,1,0,0,0
7566,11642,6269,46,6,4,2,1,0,1
7567,11642,8543,54,5,1,4,0,0,0
7568,11660,9885,65,9,2,7,1,1,0
7569,11660,6269,35,3,0,3,2,1,1
7570,11661,8600,62,9,6,3,2,1,1
7571,11661,8543,38,4,2,2,1,0,1
7572,11665,8564,54,9,6,3,2,0,2
7573,11665,8524,46,4,2,2,1,0,1
7574,11675,8686,62,13,5,8,1,0,1
7575,11675,8530,38,4,4,0,0,0,0
7576,11678,8535,33,2,2,0,2,1,1
7577,11678,9888,67,4,1,3,0,0,0
7578,11680,9885,55,8,5,3,3,2,1
7579,11680,8529,45,0,0,0,1,0,1
7580,11684,8551,47,4,2,2,1,0,1
7581,11684,10167,53,4,1,3,1,0,1
7582,11702,6269,43,7,2,5,1,1,0
7583,11702,8636,57,5,4,1,0,0,0
7584,11706,8636,43,3,1,2,4,1,3
7585,11706,9857,57,4,2,2,2,2,0
7586,11709,10233,47,5,5,0,3,0,3
7587,11709,8533,53,9,2,7,0,0,0
7588,11711,9880,39,4,1,3,1,1,0
7589,11711,8564,61,4,0,4,1,1,0
