,match_id,team_id,possession_only_second_half,shots_on,shots_on_first_half,shots_on_second_half,goals,goals_first_half,goals_second_half
4660,8691,9823,68,7,1,6,4,2,2
4661,8691,9905,32,3,2,1,0,0,0
4662,8703,9790,60,4,1,3,3,1,2
4663,8703,8350,40,2,0,2,1,1,0
4664,8714,8226,68,11,4,7,2,0,2
4665,8714,9788,32,3,3,0,0,0,0
4666,8716,8350,49,6,2,4,2,1,1
4667,8716,9810,51,4,1,3,2,0,2
4668,8719,8226,34,5,2,3,1,1,0
4669,8719,9789,66,3,0,3,0,0,0
4670,8727,9789,59,3,2,1,4,2,2
4671,8727,9790,41,1,0,1,0,0,0
4672,8735,9823,60,10,5,5,1,0,1
4673,8735,9788,40,4,4,0,0,0,0
4674,8736,9789,61,6,3,3,1,0,1
4675,8736,8722,39,2,0,2,1,0,1
4676,8743,8406,30,5,5,0,2,1,1
4677,8743,8697,70,9,4,5,0,0,0
4678,8750,10269,49,10,3,7,5,2,3
4679,8750,9789,51,6,1,5,0,0,0
4680,8751,8406,56,6,2,4,2,1,1
4681,8751,8722,44,0,0,0,1,1,0
4682,8754,9789,53,9,3,6,1,1,0
4683,8754,8721,47,3,1,2,1,0,1
4684,8770,8721,42,6,4,2,2,1,1
4685,8770,9904,58,5,3,2,0,0,0
4686,8778,9788,53,8,2,6,3,2,1
4687,8778,8722,47,5,3,2,1,0,1
4688,8781,8178,45,7,5,2,3,1,2
4689,8781,8226,55,3,2,1,3,1,2
4690,8787,10269,56,9,3,6,2,2,0
4691,8787,8722,44,5,2,3,0,0,0
4692,8789,9788,54,3,2,1,3,1,2
4693,8789,9789,46,5,3,2,1,0,1
4694,8790,8350,40,4,4,0,2,2,0
4695,8790,9789,60,10,4,6,0,0,0
4696,8795,9823,74,7,3,4,2,1,1
4697,8795,10269,26,1,0,1,1,1,0
4698,8798,8177,63,9,7,2,2,2,0
4699,8798,10189,37,3,1,2,2,0,2
4700,8800,9823,62,6,6,0,2,0,2
4701,8800,8722,38,1,0,1,0,0,0
4702,8808,9905,58,4,2,2,2,2,0
4703,8808,8178,42,2,0,2,2,0,2
4704,8810,9789,49,6,2,4,2,1,1
4705,8810,9790,51,1,0,1,1,0,1
4706,8815,8721,56,10,5,5,1,1,0
4707,8815,8722,44,4,4,0,1,1,0
4708,8816,9823,73,10,7,3,2,1,1
4709,8816,9788,27,2,0,2,1,1,0
4710,8823,8722,39,4,1,3,1,1,0
4711,8823,10189,61,5,2,3,2,0,2
4712,8826,8178,57,6,3,3,2,1,1
4713,8826,8697,43,6,2,4,0,0,0
4714,8831,8350,61,9,4,5,2,1,1
4715,8831,8406,39,5,3,2,0,0,0
4716,8840,8350,40,4,2,2,3,0,3
4717,8840,8722,60,6,2,4,0,0,0
4718,8844,9789,51,5,2,3,1,1,0
4719,8844,8178,49,1,0,1,1,0,1
4720,8849,9790,63,9,5,4,1,1,0
4721,8849,8722,37,7,2,5,1,0,1
4722,8851,9788,44,2,1,1,2,1,1
4723,8851,10189,56,2,0,2,0,0,0
4724,8852,8406,53,6,4,2,2,1,1
4725,8852,8165,47,5,0,5,1,1,0
4726,8861,9789,51,8,6,2,2,0,2
4727,8861,8177,49,3,1,2,0,0,0
4728,8862,9904,54,1,1,0,1,1,0
4729,8862,9789,46,7,2,5,2,2,0
4730,8863,9823,46,11,8,3,1,1,0
4731,8863,10189,54,4,3,1,3,0,3
4732,8864,8697,67,10,4,6,1,1,0
4733,8864,8165,33,4,1,3,2,0,2
4734,8867,8178,47,8,3,5,2,2,0
4735,8867,8722,53,7,2,5,1,1,0
4736,8871,9789,53,7,3,4,2,0,2
4737,8871,9905,47,2,0,2,0,0,0
4738,8872,9823,57,8,5,3,1,1,0
4739,8872,8178,43,6,3,3,3,2,1
4740,8880,9823,58,8,4,4,1,1,0
4741,8880,8226,42,1,0,1,2,1,1
4742,8881,9790,56,11,7,4,2,2,0
4743,8881,10189,44,6,5,1,2,1,1
4744,8888,8406,35,2,1,1,4,2,2
4745,8888,9789,65,4,1,3,1,1,0
4746,8889,9789,52,5,3,2,2,1,1
4747,8889,8697,48,2,1,1,4,2,2
4748,8895,10269,32,7,4,3,2,1,1
4749,8895,8226,68,7,2,5,2,1,1
4750,8897,9823,71,8,4,4,2,1,1
4751,8897,8177,29,3,2,1,0,0,0
4752,8907,9789,44,14,9,5,2,0,2
4753,8907,10269,56,1,1,0,0,0,0
4754,8911,8165,54,5,4,1,1,1,0
4755,8911,9823,46,3,0,3,0,0,0
4756,8914,8721,48,4,3,1,1,1,0
4757,8914,8177,52,6,2,4,0,0,0
4758,8918,8178,47,9,3,6,3,2,1
4759,8918,9790,53,6,0,6,3,1,2
4760,8923,8721,43,5,2,3,2,1,1
4761,8923,9789,57,2,1,1,1,1,0
4762,8924,9788,68,5,3,2,2,1,1
4763,8924,8177,32,5,1,4,1,0,1
4764,8926,9823,63,11,6,5,1,1,0
4765,8926,9790,37,2,1,1,1,0,1
4766,8928,9904,38,6,1,5,4,3,1
4767,8928,8177,62,4,0,4,0,0,0
4768,8929,9905,43,7,5,2,1,0,1
4769,8929,10189,57,7,2,5,0,0,0
4770,8931,8722,56,8,5,3,1,1,0
4771,8931,8350,44,7,4,3,1,1,0
4772,8932,8721,49,2,1,1,2,2,0
4773,8932,9788,51,9,5,4,1,0,1
4774,8953,9823,68,4,2,2,1,1,0
4775,8953,8697,32,4,1,3,4,1,3
4776,8955,9905,57,10,6,4,6,4,2
4777,8955,8721,43,4,2,2,0,0,0
4778,8979,8178,41,12,8,4,2,1,1
4779,8979,9789,59,5,2,3,0,0,0
4780,8990,9790,52,4,2,2,2,2,0
4781,8990,8697,48,8,4,4,1,0,1
4782,8996,8178,56,6,3,3,2,1,1
4783,8996,8406,44,7,1,6,1,0,1
4784,8997,8178,66,8,5,3,3,3,0
4785,8997,8722,34,2,0,2,3,0,3
4786,9000,9789,53,7,7,0,1,0,1
4787,9000,9904,47,8,3,5,0,0,0
4788,9003,8350,40,8,4,4,1,0,1
4789,9003,9905,60,4,1,3,0,0,0
4790,9010,9790,45,6,2,4,3,1,2
4791,9010,10269,55,6,4,2,0,0,0
4792,9018,8697,56,6,4,2,2,1,1
4793,9018,9904,44,5,1,4,0,0,0
4794,9021,8350,56,8,2,6,3,0,3
4795,9021,10269,44,3,0,3,0,0,0
4796,9023,8177,36,2,1,1,5,4,1
4797,9023,8722,64,2,1,1,0,0,0
4798,9026,9789,23,5,4,1,1,1,0
4799,9026,8697,77,10,3,7,2,1,1
4800,9028,8358,55,7,5,2,2,2,0
4801,9028,9790,45,5,2,3,2,2,0
4802,9030,8722,36,3,2,1,1,0,1
4803,9030,9904,64,7,3,4,0,0,0
4804,9650,8177,46,6,4,2,3,1,2
4805,9650,8697,54,2,0,2,2,0,2
4806,9651,9810,36,5,2,3,5,3,2
4807,9651,8358,64,9,2,7,0,0,0
4808,9655,8406,41,11,6,5,3,3,0
4809,9655,10189,59,9,2,7,1,0,1
4810,9656,8226,61,7,5,2,1,1,0
4811,9656,9788,39,6,2,4,0,0,0
4812,9658,9904,55,8,3,5,1,0,1
4813,9658,9810,45,5,1,4,0,0,0
4814,9659,10269,55,4,3,1,1,1,0
4815,9659,8721,45,4,0,4,2,0,2
4816,9662,8460,44,5,3,2,1,0,1
4817,9662,8177,56,3,2,1,1,0,1
4818,9665,9790,56,7,3,4,3,2,1
4819,9665,8721,44,7,4,3,2,1,1
4820,9666,8406,56,4,3,1,2,1,1
4821,9666,8460,44,6,5,1,1,1,0
4822,9668,9904,48,4,3,1,2,0,2
4823,9668,8177,52,2,2,0,1,0,1
4824,9670,9823,61,11,4,7,3,1,2
4825,9670,9810,39,3,2,1,1,0,1
4826,9672,9823,57,6,2,4,3,2,1
4827,9672,8226,43,6,3,3,1,1,0
4828,9674,9788,61,4,2,2,3,2,1
4829,9674,9810,39,11,4,7,1,1,0
4830,9675,8358,38,6,2,4,1,1,0
4831,9675,9905,62,2,1,1,0,0,0
4832,9676,9904,54,6,4,2,1,1,0
4833,9676,8178,46,6,1,5,3,0,3
4834,9677,10269,42,3,1,2,3,2,1
4835,9677,8406,58,10,3,7,1,0,1
4836,9678,9790,55,5,3,2,3,1,2
4837,9678,8697,45,8,4,4,3,2,1
4838,9680,8460,38,2,1,1,2,2,0
4839,9680,9789,62,4,1,3,1,0,1
4840,9682,8178,54,13,8,5,3,0,3
4841,9682,8722,46,0,0,0,1,0,1
4842,9683,9788,60,7,5,2,3,1,2
4843,9683,8721,40,13,5,8,1,0,1
4844,9684,8406,48,5,3,2,1,0,1
4845,9684,9790,52,3,0,3,1,0,1
4846,9685,8226,34,4,1,3,2,1,1
4847,9685,9904,66,2,1,1,1,1,0
4848,9686,9823,70,6,4,2,1,1,0
4849,9686,8177,30,1,0,1,5,2,3
4850,9689,8358,57,10,6,4,1,1,0
4851,9689,10269,43,8,2,6,1,0,1
4852,9690,8178,46,1,1,0,2,1,1
4853,9690,9823,54,6,2,4,1,0,1
4854,9691,9789,57,12,3,9,2,2,0
4855,9691,8226,43,4,2,2,0,0,0
4856,9692,8177,57,4,2,2,1,1,0
4857,9692,9788,43,9,4,5,0,0,0
4858,9697,8722,38,6,4,2,4,2,2
4859,9697,8406,62,3,1,2,1,1,0
4860,9705,8177,34,2,2,0,1,1,0
4861,9705,9789,66,7,1,6,0,0,0
4862,9707,9790,41,5,2,3,2,1,1
4863,9707,8358,59,5,1,4,3,1,2
4864,9708,9823,74,15,7,8,1,0,1
4865,9708,8358,26,1,0,1,0,0,0
4866,9709,8721,66,6,4,2,1,1,0
4867,9709,9789,34,8,1,7,3,2,1
4868,9710,8697,46,5,3,2,1,1,0
4869,9710,9788,54,4,0,4,2,1,1
4870,9713,9810,67,8,1,7,3,1,2
4871,9713,8177,33,1,0,1,0,0,0
4872,9714,10269,31,7,5,2,3,1,2
4873,9714,9790,69,4,0,4,0,0,0
4874,9716,10189,49,9,4,5,2,1,1
4875,9716,8460,51,6,1,5,3,0,3
4876,9718,8178,60,9,2,7,1,1,0
4877,9718,9810,40,5,4,1,3,1,2
4878,9720,9823,64,7,2,5,1,1,0
4879,9720,9905,36,5,2,3,1,0,1
4880,9721,9788,62,7,2,5,1,1,0
4881,9721,8406,38,10,3,7,0,0,0
4882,9723,8697,38,4,3,1,3,1,2
4883,9723,9789,62,8,3,5,0,0,0
4884,9727,8178,56,5,5,0,1,0,1
4885,9727,9789,44,3,2,1,1,0,1
4886,9733,9788,55,2,2,0,2,0,2
4887,9733,10269,45,4,3,1,1,0,1
4888,9735,10189,47,4,4,0,2,1,1
4889,9735,9823,53,2,1,1,0,0,0
4890,9736,8406,46,2,1,1,1,1,0
4891,9736,9789,54,9,2,7,1,0,1
4892,9737,9788,26,4,4,0,2,1,1
4893,9737,8358,74,9,8,1,2,1,1
4894,9738,8697,36,5,2,3,1,1,0
4895,9738,8226,64,5,3,2,1,0,1
4896,9739,9904,52,4,1,3,3,2,1
4897,9739,9905,48,9,2,7,0,0,0
4898,9741,8721,59,3,2,1,1,1,0
4899,9741,9810,41,6,1,5,1,0,1
4900,9743,8460,57,7,5,2,4,2,2
4901,9743,9790,43,3,1,2,2,0,2
4902,9744,9823,60,4,3,1,1,1,0
4903,9744,10189,40,3,0,3,0,0,0
4904,9745,8178,54,7,6,1,2,1,1
4905,9745,8177,46,1,1,0,0,0,0
4906,9747,9904,49,8,4,4,2,2,0
4907,9747,9905,51,4,0,4,0,0,0
4908,9748,9789,42,12,6,6,3,2,1
4909,9748,8406,58,3,0,3,2,1,1
4910,9749,8226,47,5,3,2,3,1,2
4911,9749,8697,53,4,3,1,1,0,1
4912,9750,9788,43,3,3,0,2,1,1
4913,9750,8358,57,5,2,3,1,0,1
4914,9751,10269,42,9,4,5,1,1,0
4915,9751,8722,58,1,1,0,4,0,4
4916,9752,8460,58,3,3,0,1,1,0
4917,9752,9790,42,3,1,2,1,0,1
4918,9755,9905,61,3,1,2,1,0,1
4919,9755,8177,39,3,1,2,1,0,1
4920,9756,9810,53,4,2,2,1,1,0
4921,9756,8406,47,5,3,2,3,0,3
4922,9757,8697,39,3,2,1,2,0,2
4923,9757,8178,61,5,3,2,0,0,0
4924,9759,10269,33,1,1,0,1,1,0
4925,9759,9823,67,2,0,2,1,0,1
4926,9762,9823,70,12,6,6,1,1,0
4927,9762,9790,30,3,1,2,2,1,1
4928,9763,9789,49,8,5,3,2,1,1
4929,9763,9905,51,2,1,1,2,0,2
4930,9765,9788,82,15,6,9,2,1,1
4931,9765,8722,18,6,4,2,2,1,1
4932,9769,8697,41,6,4,2,1,1,0
4933,9769,8406,59,3,0,3,0,0,0
4934,9770,9810,53,3,2,1,3,2,1
4935,9770,10189,47,7,3,4,1,0,1
4936,9774,8178,43,10,5,5,2,1,1
4937,9774,8406,57,8,2,6,1,0,1
4938,9776,9789,47,6,4,2,5,1,4
4939,9776,10269,53,0,0,0,0,0,0
4940,9779,8460,25,4,2,2,2,0,2
4941,9779,9823,75,6,2,4,0,0,0
4942,9780,9823,62,11,6,5,2,1,1
4943,9780,8722,38,5,1,4,1,1,0
4944,9785,9904,54,6,4,2,5,2,3
4945,9785,10269,46,1,0,1,1,0,1
4946,9787,8721,56,3,3,0,4,2,2
4947,9787,8697,44,5,2,3,1,1,0
4948,9789,8226,54,6,3,3,3,2,1
4949,9789,10189,46,4,3,1,1,1,0
4950,9790,9905,48,7,2,5,3,1,2
4951,9790,9788,52,2,0,2,0,0,0
4952,9792,9823,74,3,1,2,2,1,1
4953,9792,9904,26,0,0,0,0,0,0
4954,9795,9790,36,2,1,1,3,1,2
4955,9795,9789,64,4,3,1,3,1,2
4956,9796,8722,44,2,1,1,2,0,2
4957,9796,9810,56,4,0,4,1,0,1
4958,9797,8178,58,3,1,2,1,0,1
4959,9797,8460,42,6,3,3,1,0,1
4960,9798,9789,67,5,2,3,3,2,1
4961,9798,8722,33,4,2,2,1,1,0
4962,9801,9788,52,11,6,5,2,1,1
4963,9801,9904,48,3,1,2,0,0,0
4964,9802,9905,35,8,4,4,1,1,0
4965,9802,8406,65,4,1,3,3,1,2
4966,9803,8226,63,8,2,6,1,1,0
4967,9803,9790,37,6,1,5,0,0,0
4968,9804,10189,57,5,2,3,2,0,2
4969,9804,8177,43,8,1,7,1,0,1
4970,9805,9823,63,4,4,0,1,1,0
4971,9805,8697,37,4,1,3,0,0,0
4972,9807,9823,63,11,6,5,3,1,2
4973,9807,9788,37,2,0,2,0,0,0
4974,9808,10189,55,6,2,4,5,1,4
4975,9808,8178,45,9,5,4,0,0,0
4976,9809,9905,40,8,2,6,1,0,1
4977,9809,8721,60,2,0,2,1,0,1
4978,9810,9789,49,5,2,3,2,1,1
4979,9810,9904,51,7,3,4,2,2,0
4980,9812,9810,57,6,3,3,2,0,2
4981,9812,10269,43,2,0,2,2,0,2
4982,9814,8697,39,4,2,2,2,1,1
4983,9814,8722,61,4,1,3,2,0,2
4984,9817,8178,49,8,2,6,1,1,0
4985,9817,9790,51,1,0,1,2,0,2
4986,9818,10269,39,5,3,2,2,1,1
4987,9818,8721,61,10,4,6,2,1,1
4988,9819,8406,45,9,3,6,1,0,1
4989,9819,10189,55,6,1,5,0,0,0
4990,9821,8177,44,4,1,3,1,0,1
4991,9821,8460,56,3,0,3,0,0,0
4992,9822,8697,47,5,2,3,3,1,2
4993,9822,9905,53,8,2,6,1,1,0
4994,9823,9904,56,10,4,6,1,0,1
4995,9823,9810,44,6,2,4,2,0,2
4996,9824,8722,60,7,1,6,3,0,3
4997,9824,8358,40,5,2,3,0,0,0
4998,9825,9823,59,9,6,3,3,2,1
4999,9825,9810,41,1,1,0,0,0,0
5000,9826,10189,61,11,1,10,1,1,0
5001,9826,8358,39,6,2,4,0,0,0
5002,9829,9904,62,4,2,2,1,1,0
5003,9829,8177,38,5,2,3,2,1,1
5004,9831,8721,59,9,4,5,3,3,0
5005,9831,9790,41,0,0,0,3,0,3
5006,9835,8178,51,13,9,4,2,2,0
5007,9835,9904,49,2,1,1,2,0,2
5008,9837,10269,48,8,4,4,2,0,2
5009,9837,8406,52,4,2,2,0,0,0
5010,9838,8226,30,3,3,0,2,2,0
5011,9838,9823,70,13,3,10,2,0,2
5012,9839,8177,48,5,2,3,1,1,0
5013,9839,8722,52,3,1,2,1,0,1
5014,9841,9788,52,6,3,3,5,2,3
5015,9841,9810,48,9,5,4,1,0,1
5016,9843,9823,62,5,3,2,5,2,3
5017,9843,10269,38,1,0,1,3,2,1
5018,9844,8358,44,2,1,1,2,2,0
5019,9844,9789,56,3,2,1,2,0,2
5020,9845,8178,52,12,8,4,1,1,0
5021,9845,8697,48,2,0,2,2,1,1
5022,9848,9904,48,3,1,2,1,0,1
5023,9848,9790,52,3,1,2,0,0,0
5024,9849,9905,42,2,2,0,1,1,0
5025,9849,8177,58,9,5,4,3,1,2
5026,9851,8460,45,5,4,1,1,1,0
5027,9851,8722,55,1,0,1,0,0,0
5028,9855,10189,64,6,4,2,1,1,0
5029,9855,9905,36,2,1,1,0,0,0
5030,9856,9904,47,5,3,2,2,2,0
5031,9856,8226,53,3,1,2,1,1,0
5032,9857,10269,29,3,2,1,3,2,1
5033,9857,8358,71,8,2,6,1,0,1
5034,9862,9823,56,7,3,4,2,1,1
5035,9862,8178,44,9,4,5,3,2,1
5036,9863,9904,38,8,2,6,1,0,1
5037,9863,8721,62,9,4,5,0,0,0
5038,9864,9905,61,3,2,1,3,2,1
5039,9864,9790,39,7,2,5,1,1,0
5040,9866,8226,53,4,3,1,1,1,0
5041,9866,9789,47,5,1,4,0,0,0
5042,9867,9788,69,6,3,3,3,2,1
5043,9867,8177,31,4,1,3,0,0,0
5044,9869,8460,43,5,4,1,6,4,2
5045,9869,8358,57,9,5,4,2,1,1
5046,9870,8406,30,3,2,1,3,1,2
5047,9870,9823,70,6,3,3,4,2,2
5048,9871,9789,43,7,3,4,2,2,0
5049,9871,8177,57,2,0,2,1,1,0
5050,9872,8178,63,6,4,2,4,1,3
5051,9872,9788,37,4,3,1,1,0,1
5052,9873,8697,49,4,3,1,3,1,2
5053,9873,9904,51,2,0,2,0,0,0
5054,9876,9790,58,9,3,6,2,0,2
5055,9876,8358,42,9,3,6,0,0,0
5056,9877,10189,56,2,2,0,1,1,0
5057,9877,8722,44,3,1,2,3,1,2
5058,9881,9789,52,9,5,4,4,4,0
5059,9881,8721,48,7,3,4,2,0,2
5060,9885,8697,40,10,5,5,1,1,0
5061,9885,9788,60,5,4,1,3,2,1
5062,9887,10269,42,11,5,6,2,1,1
5063,9887,9790,58,3,2,1,0,0,0
5064,9890,9788,34,5,3,2,1,0,1
5065,9890,8406,66,3,0,3,2,0,2
5066,9892,9904,33,8,3,5,1,1,0
5067,9892,8358,67,4,2,2,2,1,1
5068,9893,8178,63,10,5,5,1,1,0
5069,9893,9810,37,2,1,1,1,0,1
5070,9894,9790,44,6,3,3,3,1,2
5071,9894,10189,56,6,2,4,1,1,0
5072,9895,8722,36,4,4,0,3,1,2
5073,9895,8721,64,3,1,2,0,0,0
5074,9896,10269,42,5,3,2,5,2,3
5075,9896,8460,58,5,1,4,1,1,0
5076,9897,9810,51,6,2,4,3,1,2
5077,9897,10189,49,2,2,0,0,0,0
5078,9898,8178,33,5,3,2,3,2,1
5079,9898,8721,67,7,3,4,0,0,0
5080,9900,8406,48,5,3,2,3,1,2
5081,9900,8697,52,5,2,3,0,0,0
5082,9901,8358,49,9,4,5,3,2,1
5083,9901,8177,51,4,2,2,3,1,2
5084,9902,10269,62,4,2,2,2,1,1
5085,9902,8226,38,4,0,4,1,0,1
5086,9904,9788,58,4,2,2,4,2,2
5087,9904,8722,42,7,3,4,2,1,1
5088,9905,8460,40,8,3,5,1,1,0
5089,9905,9904,60,8,3,5,1,0,1
5090,9908,8406,59,5,1,4,2,2,0
5091,9908,8178,41,3,0,3,0,0,0
5092,9909,9788,44,14,3,11,5,1,4
5093,9909,9790,56,5,2,3,1,1,0
5094,9910,8226,66,6,2,4,1,1,0
5095,9910,8358,34,2,1,1,0,0,0
5096,9916,8697,42,5,1,4,1,1,0
5097,9916,8721,58,9,4,5,1,0,1
5098,9919,8358,62,5,3,2,3,2,1
5099,9919,8178,38,7,1,6,1,0,1
5100,9921,9790,66,9,4,5,2,0,2
5101,9921,9810,34,3,1,2,0,0,0
5102,9922,9823,75,12,6,6,1,0,1
5103,9922,8722,25,4,2,2,0,0,0
5104,9924,9823,68,8,3,5,2,1,1
5105,9924,9904,32,3,1,2,0,0,0
5106,9927,8406,49,2,2,0,2,0,2
5107,9927,8721,51,5,1,4,0,0,0
5108,9928,9788,63,11,3,8,1,0,1
5109,9928,9905,37,3,2,1,1,0,1
5110,9929,8226,47,12,7,5,1,0,1
5111,9929,10189,53,4,4,0,0,0,0
5112,9930,10269,72,4,2,2,2,2,0
5113,9930,8177,28,7,7,0,1,0,1
5114,9933,9823,72,7,3,4,1,0,1
5115,9933,8697,28,0,0,0,0,0,0
5116,9934,8177,52,9,4,5,1,1,0
5117,9934,10189,48,2,0,2,0,0,0
5118,9935,9905,41,6,5,1,3,2,1
5119,9935,8406,59,8,2,6,2,0,2
5120,9937,8358,48,9,5,4,1,1,0
5121,9937,8721,52,9,4,5,0,0,0
5122,9938,10269,54,4,2,2,3,1,2
5123,9938,8178,46,4,1,3,1,0,1
5124,9942,9789,53,5,2,3,1,0,1
5125,9942,9904,47,2,0,2,0,0,0
5126,9943,8178,49,13,7,6,2,1,1
5127,9943,10189,51,3,2,1,2,2,0
5128,9944,9905,45,8,4,4,2,1,1
5129,9944,8721,55,7,3,4,3,0,3
5130,9945,9823,64,13,5,8,1,0,1
5131,9945,9788,36,6,1,5,0,0,0
5132,9946,8406,36,7,2,5,2,1,1
5133,9946,8358,64,6,4,2,1,1,0
5134,9948,9790,58,4,1,3,1,0,1
5135,9948,8177,42,4,3,1,0,0,0
5136,9952,9788,40,2,1,1,2,0,2
5137,9952,9789,60,5,4,1,1,0,1
5138,9953,8178,53,12,6,6,2,1,1
5139,9953,8226,47,2,1,1,5,0,5
5140,9954,9810,36,7,1,6,4,3,1
5141,9954,8721,64,2,0,2,2,1,1
5142,9958,9905,62,7,5,2,3,2,1
5143,9958,8234,38,5,3,2,3,0,3
5144,9959,9904,58,4,3,1,3,2,1
5145,9959,8262,42,4,2,2,0,0,0
5146,9963,9788,52,8,4,4,2,1,1
5147,9963,10189,48,8,1,7,1,1,0
5148,9966,9905,59,8,3,5,1,0,1
5149,9966,8697,41,5,1,4,0,0,0
5150,9967,8234,57,6,2,4,1,0,1
5151,9967,8177,43,0,0,0,0,0,0
5152,9968,8721,66,7,3,4,2,1,1
5153,9968,8262,34,3,0,3,2,0,2
5154,9971,9790,63,7,2,5,1,1,0
5155,9971,9904,37,1,1,0,0,0,0
5156,9972,8262,47,6,2,4,2,2,0
5157,9972,10269,53,5,1,4,0,0,0
5158,9975,9823,68,2,1,1,1,1,0
5159,9975,9810,32,1,0,1,2,0,2
5160,9976,8226,44,7,4,3,2,1,1
5161,9976,8722,56,6,1,5,0,0,0
5162,9979,9789,59,6,1,5,3,2,1
5163,9979,10189,41,3,0,3,4,4,0
5164,9980,8722,51,8,3,5,1,0,1
5165,9980,8178,49,7,5,2,0,0,0
5166,9981,8234,43,4,1,3,1,1,0
5167,9981,9788,57,9,4,5,1,1,0
5168,9982,8697,39,7,2,5,1,1,0
5169,9982,8406,61,11,6,5,4,3,1
5170,9983,8177,42,4,4,0,2,1,1
5171,9983,9904,58,5,1,4,1,0,1
5172,9984,9810,47,12,6,6,1,0,1
5173,9984,8226,53,4,3,1,0,0,0
5174,9991,10269,64,9,5,4,4,2,2
5175,9991,8406,36,7,4,3,0,0,0
5176,9992,8178,51,8,5,3,1,1,0
5177,9992,9810,49,4,1,3,2,0,2
5178,9993,8722,54,3,0,3,1,0,1
5179,9993,9905,46,1,0,1,0,0,0
5180,9994,8226,51,1,1,0,2,1,1
5181,9994,8177,49,0,0,0,1,0,1
5182,9995,8234,54,5,2,3,1,0,1
5183,9995,8262,46,3,2,1,0,0,0
5184,9999,8721,58,9,5,4,2,0,2
5185,9999,8406,42,7,4,3,1,0,1
5186,10000,9790,44,7,3,4,2,1,1
5187,10000,8697,56,7,4,3,0,0,0
5188,10002,9788,65,10,7,3,2,1,1
5189,10002,8226,35,8,2,6,0,0,0
5190,10003,9810,44,6,3,3,2,1,1
5191,10003,9905,56,7,3,4,2,0,2
5192,10004,8722,65,6,3,3,2,1,1
5193,10004,8262,35,1,0,1,0,0,0
5194,10005,10189,51,12,7,5,1,1,0
5195,10005,9904,49,2,1,1,0,0,0
5196,10008,9790,52,8,4,4,3,2,1
5197,10008,9905,48,4,1,3,3,0,3
5198,10011,8406,42,9,6,3,2,0,2
5199,10011,8722,58,10,4,6,0,0,0
5200,10012,8177,55,5,4,1,2,1,1
5201,10012,8178,45,3,1,2,0,0,0
5202,10015,9789,76,10,6,4,3,1,2
5203,10015,9810,24,1,1,0,0,0,0
5204,10017,9790,36,3,3,0,3,2,1
5205,10017,8721,64,11,3,8,0,0,0
5206,10018,8406,42,10,6,4,2,1,1
5207,10018,10189,58,6,5,1,0,0,0
5208,10020,8226,44,5,2,3,1,1,0
5209,10020,9904,56,5,1,4,0,0,0
5210,10021,9905,51,5,3,2,4,1,3
5211,10021,10269,49,7,4,3,1,0,1
5212,10022,8262,40,3,1,2,4,2,2
5213,10022,8177,60,1,0,1,1,1,0
5214,10023,10189,43,8,3,5,2,1,1
5215,10023,8226,57,6,2,4,1,1,0
5216,10024,8262,51,7,2,5,4,2,2
5217,10024,9788,49,6,3,3,2,1,1
5218,10025,8406,46,6,2,4,1,0,1
5219,10025,9790,54,7,3,4,3,0,3
5220,10026,10269,21,3,2,1,2,0,2
5221,10026,8721,79,10,4,6,0,0,0
5222,10027,9810,47,6,2,4,3,2,1
5223,10027,8697,53,6,3,3,2,1,1
5224,10030,8177,51,2,1,1,6,3,3
5225,10030,9905,49,1,0,1,1,0,1
5226,10034,9790,30,4,1,3,1,1,0
5227,10034,9823,70,3,0,3,0,0,0
5228,10035,8721,53,12,4,8,3,2,1
5229,10035,9810,47,5,1,4,0,0,0
5230,10036,10269,45,8,4,4,4,1,3
5231,10036,8722,55,5,2,3,1,0,1
5232,10038,8406,48,7,5,2,1,0,1
5233,10038,8177,52,4,3,1,0,0,0
5234,10039,8226,38,1,1,0,2,1,1
5235,10039,8178,62,8,2,6,2,0,2
5236,10040,8234,40,4,4,0,2,0,2
5237,10040,9905,60,4,3,1,0,0,0
5238,10043,8178,53,5,3,2,3,1,2
5239,10043,9904,47,3,1,2,1,1,0
5240,10044,8721,59,6,5,1,2,1,1
5241,10044,8722,41,3,0,3,1,0,1
5242,10045,10269,51,12,3,9,1,0,1
5243,10045,9790,49,5,0,5,3,0,3
5244,10046,8406,51,4,3,1,1,0,1
5245,10046,9810,49,9,0,9,1,0,1
5246,10049,10189,64,6,0,6,2,1,1
5247,10049,8262,36,2,0,2,3,0,3
5248,10050,8262,30,3,3,0,1,1,0
5249,10050,10189,70,7,4,3,0,0,0
5250,10051,9788,65,7,4,3,4,3,1
5251,10051,9905,35,4,2,2,3,1,2
5252,10053,8406,46,5,1,4,3,1,2
5253,10053,9810,54,3,2,1,0,0,0
5254,10059,10189,37,2,2,0,3,1,2
5255,10059,8721,63,6,3,3,3,2,1
5256,10062,8722,47,8,2,6,2,1,1
5257,10062,9790,53,4,1,3,1,0,1
5258,10063,9810,64,8,6,2,3,1,2
5259,10063,10269,36,6,5,1,2,0,2
5260,10064,9905,46,3,2,1,2,1,1
5261,10064,9904,54,3,0,3,2,1,1
5262,10066,8226,62,4,2,2,1,0,1
5263,10066,8262,38,2,0,2,1,0,1
5264,10069,8721,35,4,4,0,2,0,2
5265,10069,8234,65,4,1,3,0,0,0
